id_venda,data_venda,id_loja,id_produto,id_vendedor,quantidade,valor_unitario,desconto
1752,2024-08-15,3,110,7,1,6279.7,0
1753,2024-06-12,4,144,9,1,299.0,15
1754,2024-07-25,6,135,14,1,1099.0,0
1755,2024-02-22,3,142,8,1,449.0,15
1756,2024-04-10,13,143,34,1,399.0,15
1757,2024-04-19,4,104,10,1,3299.0,0
1758,2024-03-31,6,126,14,1,2999.0,5
1759,2023-12-29,13,127,33,1,2599.0,10
1760,2023-09-06,4,131,10,1,401.0,5
1761,2023-12-11,3,124,7,1,129.9,10
1762,2024-01-16,9,111,23,1,149.9,5
1763,2024-04-26,11,126,27,2,2999.0,15
1764,2024-01-11,12,141,29,3,468.73,0
1765,2024-05-21,13,148,33,1,139.0,30
1766,2024-06-02,4,104,9,1,3299.0,0
1767,2024-04-22,14,113,35,2,3499.0,0
1768,2023-09-26,1,121,40,2,1499.0,0
1769,2024-07-19,8,108,18,2,1499.0,20
1770,2023-12-14,3,120,7,1,999.0,20
1771,2023-09-01,6,118,13,1,199.9,0
1772,2024-07-18,6,122,13,1,159.9,5
1773,2024-06-06,8,119,20,1,599.0,0
1774,2024-06-07,2,127,5,3,2599.0,5
1775,2024-06-17,6,141,13,4,499.0,
1776,2023-11-02,4,114,10,3,4899.0,0
1777,2024-08-08,1,101,1,1,1791.05,0
1778,2024-08-02,5,128,12,1,1799.0,10
1779,2024-01-08,13,141,34,4,499.0,5
1780,2024-06-20,14,108,35,1,1499.0,0
1781,2023-11-11,3,106,8,1,59.9,0
1782,2023-12-07,3,137,7,3,1799.0,15
1783,2023-11-09,6,118,13,2,199.9,10
1784,2024-06-06,3,138,7,1,2199.0,0
1785,2024-06-23,3,116,7,1,1799.0,0
1786,2023-11-04,7,107,16,1,299.0,5
1787,2024-04-27,3,120,8,1,999.0,5
1788,2024-08-13,4,111,10,2,149.9,10
1789,2024-06-13,99,127,35,2,2599.0,10
1790,2024-02-29,7,117,17,2,2299.0,10
1791,2024-06-20,7,112,16,1,79.9,0
1792,2023-11-11,10,117,24,1,2161.63,5
1793,2024-06-26,1,129,3,1,2496.53,10
1794,2024-08-24,9,118,22,1,199.9,0
1795,2024-08-16,8,143,18,1,399.0,25
1796,2024-05-02,10,103,26,5,2899.0,
1797,2023-11-21,15,107,39,2,299.0,0
1798,2023-11-05,10,109,24,3,2299.0,5
1799,2024-01-23,11,124,27,1,129.9,10
1800,2024-02-09,1,104,3,4,3299.0,0
1801,2024-05-31,4,102,9,1,999.0,0
1802,2023-12-11,6,149,15,1,229.0,0
1803,2024-07-16,7,105,16,4,5499.0,5
1804,2024-04-30,7,147,17,1,199.0,0
1805,2023-12-23,15,116,38,1,1799.0,0
1806,2023-09-21,10,140,24,2,249.0,25
1807,2024-04-18,15,146,37,1,89.9,0
1808,2024-02-17,12,132,30,2,899.0,0
1809,2024-02-02,15,105,39,1,5499.0,15
1810,2023-12-10,7,119,16,3,599.0,0
1811,2023-09-08,5,130,11,3,650.63,20
1812,2024-06-06,11,106,27,4,59.9,5
1813,2024-06-20,11,143,27,1,399.0,5
1814,2024-06-30,5,126,11,2,2999.0,0
1815,2023-12-20,3,128,8,2,1622.15,0
1816,2024-07-05,10,131,25,1,449.0,0
1817,2024-01-13,7,118,16,1,199.9,5
1818,2023-11-17,9,123,22,1,449.0,5
1819,2024-01-16,8,150,18,4,129.0,0
1820,2024-07-14,9,108,21,3,1499.0,5
1821,2024-08-08,15,129,38,1,2899.0,0
1822,2023-12-19,13,103,34,1,2899.0,20
1823,2024-06-18,5,112,12,2,79.9,5
1824,2024-08-02,2,111,5,1,149.9,0
1825,2024-03-30,9,114,21,2,4899.0,5
1826,2024-04-11,14,135,36,1,1099.0,5
1827,2023-12-15,12,115,29,1,2899.0,0
1828,2023-10-27,2,143,4,3,399.0,15
1829,2024-02-11,15,117,39,1,2299.0,0
1830,2024-06-15,5,122,11,3,159.9,0
1831,2024-02-02,9,128,22,2,1557.82,0
1832,2024-01-07,3,114,8,1,4899.0,5
1833,2024-05-19,2,123,5,1,449.0,5
1834,2024-06-02,4,999,9,1,999.0,15
1835,2024-07-21,14,147,36,4,199.0,0
1836,2023-11-13,1,110,2,3,6999.0,20
1837,2024-08-31,11,112,28,1,69.53,0
1838,2024-04-03,4,117,10,1,2299.0,0
1839,2024-04-01,2,125,6,1,2199.0,25
1840,2024-05-08,11,129,27,2,2899.0,0
1841,2024-07-24,3,126,7,1,2728.48,20
1842,2024-03-11,4,107,10,1,299.0,0
1843,2023-11-25,9,109,22,1,2299.0,5
1844,2024-06-07,2,106,5,1,59.9,5
1845,2023-10-31,10,109,25,1,2299.0,0
1846,2023-10-28,15,145,39,1,136.33,20
1847,2023-12-29,6,106,13,2,59.9,15
1848,2024-04-29,4,125,9,2,2199.0,5
1849,2024-04-11,2,108,6,1,1499.0,0
1850,2023-12-26,11,146,28,1,89.9,
1851,2023-10-05,7,105,16,2,5499.0,0
1852,2023-09-01,7,107,17,3,299.0,15
1853,2024-08-05,6,115,13,1,2899.0,25
1854,2023-12-02,2,106,5,2,59.9,5
1855,2024-02-12,9,118,23,3,199.9,5
1856,2024-04-21,8,118,20,1,199.9,25
1857,2023-11-27,3,121,7,3,1499.0,15
1858,2024-03-21,14,114,36,1,4899.0,5
1859,2023-12-01,13,138,32,4,2199.0,5
1860,2024-02-18,1,134,1,1,199.0,0
1861,2023-09-04,8,134,19,5,199.0,0
1862,2024-04-11,2,112,6,2,71.49,0
1863,2023-09-13,10,122,24,3,159.9,10
1864,2023-12-11,9,107,21,1,299.0,5
1865,2023-10-24,13,142,34,2,449.0,30
1866,2024-03-26,1,104,40,3,3299.0,0
1867,2024-07-10,3,150,7,3,129.0,10
1868,2024-05-24,7,127,17,1,2599.0,25
1869,2023-11-14,5,114,11,2,4899.0,15
1870,2023-12-27,7,135,17,1,987.26,0
1871,2024-07-17,5,122,12,2,159.9,5
1872,2023-12-31,7,147,16,2,188.14,15
1873,2023-11-07,14,128,35,1,1799.0,0
1874,2024-08-26,10,122,26,2,159.9,20
1875,2024-05-17,14,127,36,2,2599.0,0
1876,2023-09-14,15,136,38,3,1399.0,5
1877,2023-10-15,3,111,8,3,149.9,15
1878,2023-11-25,8,109,18,1,2299.0,10
1879,2024-05-14,6,114,14,2,4899.0,0
1880,2023-12-26,12,137,30,1,1799.0,0
1881,2023-10-02,8,106,20,1,59.9,25
1882,2023-12-11,6,101,13,3,1899.0,0
1883,2023-11-09,14,118,35,3,186.05,0
1884,2024-06-20,1,150,2,3,129.0,0
1885,2024-04-26,14,112,35,2,79.9,0
1886,2024-05-13,2,113,6,1,3153.21,0
1887,2023-09-03,5,148,12,3,139.0,0
1888,2023-10-25,4,114,9,1,4457.0,10
1889,2024-06-14,13,132,32,1,899.0,0
1890,2024-07-21,10,139,25,1,599.0,5
1891,2024-01-21,6,102,13,1,999.0,0
1892,2024-08-03,3,129,7,2,2899.0,25
1893,2024-05-26,13,107,33,1,299.0,0
1894,2023-11-21,11,107,28,2,299.0,
1895,2024-05-31,4,142,10,1,449.0,15
1896,2023-12-12,10,119,25,1,599.0,0
1897,2024-08-22,14,120,36,1,999.0,0
1898,2024-04-03,1,104,3,3,2996.3,30
1899,2024-07-02,2,127,5,3,2599.0,10
1900,2024-04-26,1,101,1,2,1899.0,20
1901,2024-08-30,10,137,24,1,1799.0,10
1902,2023-12-17,6,127,14,1,2599.0,
1903,2023-11-22,10,147,26,1,199.0,20
1904,2024-05-10,2,141,6,3,499.0,10
1905,2024-06-04,6,131,15,3,449.0,0
1906,2024-04-16,15,147,37,1,199.0,30
1907,2023-12-08,9,117,22,1,2299.0,20
1908,2024-03-02,11,129,28,2,2899.0,10
1909,2024-08-01,99,113,1,1,3499.0,20
1910,2023-12-28,7,123,17,1,423.09,10
1911,2024-08-19,2,118,5,1,199.9,5
1912,2023-10-25,15,112,39,2,79.9,0
1913,2023-12-07,5,114,11,1,4899.0,10
1914,2023-11-09,5,150,11,3,129.0,0
1915,2024-04-23,9,147,21,1,199.0,5
1916,2024-05-05,11,129,27,1,2899.0,0
1917,2024-08-28,8,103,19,1,2899.0,20
1918,2023-09-11,15,130,38,1,699.0,0
1919,2023-09-16,1,116,2,3,1799.0,0
1920,2023-09-22,15,119,38,1,599.0,10
1921,2023-11-27,6,119,13,4,599.0,5
1922,2024-08-25,14,148,35,1,123.26,15
1923,2024-06-17,9,144,21,3,299.0,0
1924,2023-10-17,13,122,34,4,159.9,0
1925,2023-12-01,11,114,28,1,4899.0,20
1926,2023-09-12,7,139,16,1,599.0,0
1927,2024-03-01,9,123,21,3,449.0,5
1928,2023-12-23,3,137,8,1,1799.0,15
1929,2024-05-20,5,115,11,3,2899.0,0
1930,2023-10-30,5,127,12,1,2274.57,0
1931,2024-03-21,3,113,7,4,3499.0,0
1932,2024-06-02,5,142,11,2,449.0,10
1933,2023-11-18,11,132,28,1,899.0,0
1934,2024-06-07,2,109,4,3,1992.53,0
1935,2024-08-04,11,105,28,2,5070.34,10
1936,2024-01-17,14,136,35,1,1399.0,10
1937,2024-03-06,11,142,27,2,449.0,15
1938,2024-06-19,12,148,29,3,139.0,5
1939,2024-07-09,1,149,40,1,229.0,10
1940,2024-08-14,15,144,38,1,299.0,0
1941,2024-05-30,10,140,26,3,249.0,0
1942,2023-10-09,6,150,15,1,129.0,0
1943,2024-08-25,4,145,10,3,159.0,0
1944,2023-12-15,8,149,20,2,204.54,15
1945,2023-12-25,5,122,11,2,159.9,5
1946,2024-03-25,8,109,19,3,2299.0,0
1947,2024-08-27,15,149,37,2,229.0,25
1948,2024-01-27,11,136,28,1,1399.0,5
1949,2023-11-21,6,112,13,1,79.9,0
1950,2024-03-13,9,104,22,1,3299.0,10
1951,2023-11-25,7,138,17,4,2199.0,20
1952,2024-04-11,14,142,35,3,449.0,10
1953,2023-11-15,7,137,17,1,1799.0,5
1954,2023-09-25,7,113,16,3,3499.0,15
1955,2024-08-26,5,136,11,2,1399.0,15
1956,2023-10-15,4,150,10,2,121.12,5
1957,2023-10-10,14,108,36,1,1499.0,5
1958,2023-12-17,2,112,5,3,79.9,0
1959,2024-08-29,13,148,34,4,139.0,0
1960,2023-10-15,11,120,27,2,999.0,25
1961,2023-10-08,8,129,20,2,2899.0,0
1962,2024-05-14,3,150,8,1,129.0,0
1963,2024-02-01,10,132,24,2,899.0,25
1964,2023-09-19,5,107,11,1,299.0,0
1965,2023-09-27,11,146,27,1,89.9,20
1966,2023-09-13,1,120,3,1,999.0,10
1967,2023-10-17,6,103,14,1,2899.0,0
1968,2024-03-18,5,123,12,4,449.0,15
1969,2023-10-15,1,106,1,4,59.9,0
1970,2024-08-23,15,101,38,1,1899.0,25
1971,2023-11-07,13,107,32,1,299.0,0
1972,2023-10-31,7,122,17,1,159.9,20
1973,2023-11-22,2,130,5,3,699.0,20
1974,2024-03-04,9,111,21,2,149.9,20
1975,2023-11-20,1,121,2,1,1384.12,0
1976,2024-05-04,5,130,11,2,699.0,0
1977,2024-04-19,2,102,4,1,999.0,15
1978,2023-11-05,2,147,5,2,199.0,20
1979,2024-07-14,4,114,10,1,4899.0,25
1980,2024-07-09,3,130,8,1,699.0,0
1981,2023-12-11,11,149,28,3,229.0,0
1982,2023-12-09,13,124,34,2,129.9,5
1983,2024-04-26,1,139,1,1,558.66,15
1984,2024-03-19,5,148,11,1,139.0,0
1985,2024-02-29,12,114,30,1,4899.0,25
1986,2023-11-17,4,127,10,3,2599.0,15
1987,2024-06-26,5,150,11,2,129.0,0
1988,2023-12-30,12,143,30,1,399.0,0
1989,2024-06-06,4,125,9,2,2199.0,15
1990,2023-11-30,3,144,8,3,299.0,0
1991,2024-06-30,1,149,3,2,229.0,0
1992,2024-07-21,11,130,28,2,699.0,10
1993,2024-08-22,4,149,10,3,229.0,20
1994,2024-03-15,7,141,16,4,499.0,5
1995,2023-10-19,9,123,23,3,449.0,10
1996,2024-03-04,1,127,2,4,2353.15,5
1997,2023-11-26,13,119,32,3,557.91,0
1998,2024-06-14,14,139,36,3,599.0,10
1999,2023-12-07,14,117,35,2,2299.0,5
2000,2024-07-18,9,129,21,2,2899.0,5
2001,2023-11-15,11,117,27,2,2299.0,0
2002,2024-03-13,10,120,25,1,999.0,20
2003,2023-11-03,5,140,11,2,249.0,0
2004,2024-02-09,7,112,17,3,75.71,0
2005,2024-07-23,4,121,10,1,1499.0,10
2006,2024-08-03,2,116,6,2,1799.0,0
2007,2024-01-02,7,143,16,1,399.0,0
2008,2024-03-16,8,134,19,1,179.34,0
2009,2024-04-13,6,137,15,2,1799.0,0
2010,2024-02-23,3,128,7,1,1695.11,0
2011,2023-10-17,9,130,21,2,699.0,0
2012,2023-11-10,14,121,36,2,1499.0,0
2013,2024-05-05,3,132,8,1,899.0,5
2014,2024-02-08,4,139,9,5,599.0,10
2015,2023-12-21,7,129,16,2,2719.89,0
2016,2024-06-19,11,130,28,1,699.0,10
2017,2023-10-13,1,105,40,1,5499.0,10
2018,2024-08-04,15,137,39,1,1799.0,0
2019,2024-02-11,8,149,18,2,229.0,10
2020,2024-07-15,12,106,31,2,59.9,5
2021,2023-09-25,11,139,27,2,599.0,0
2022,2024-01-06,15,149,38,1,229.0,20
2023,2024-07-03,6,137,14,2,1799.0,10
2024,2024-02-12,1,134,2,1,184.44,10
2025,2024-07-15,8,117,20,1,2299.0,0
2026,2024-02-03,6,122,15,2,159.9,10
2027,2023-11-12,8,104,18,1,3299.0,0
2028,2023-10-05,11,120,27,1,999.0,0
2029,2024-06-30,5,119,12,1,599.0,0
2030,2024-04-29,7,136,17,2,1399.0,5
2031,2024-08-20,12,116,29,3,1799.0,0
2032,2024-05-21,5,146,12,3,89.9,20
2033,2023-10-21,5,103,11,1,2899.0,20
2034,2024-04-18,6,101,13,1,1899.0,5
2035,2023-10-27,5,125,12,2,2199.0,0
2036,2024-05-29,11,137,27,1,1799.0,10
2037,2024-04-28,3,150,7,1,129.0,10
2038,2023-09-01,5,116,11,1,1799.0,10
2039,2024-02-12,6,106,13,3,59.9,0
2040,2023-09-13,14,150,35,1,129.0,5
2041,2024-06-16,9,132,22,4,899.0,5
2042,2024-08-26,10,109,24,3,2299.0,15
2043,2024-06-19,11,131,28,1,449.0,0
2044,2024-06-18,11,150,28,1,129.0,5
2045,2023-09-13,4,113,9,1,3499.0,5
2046,2023-10-04,14,130,36,1,623.98,10
2047,2024-06-19,9,128,23,1,1594.94,5
2048,2024-02-13,2,102,4,1,999.0,0
2049,2023-11-24,3,132,7,3,899.0,5
2050,2024-08-21,1,142,2,1,415.71,25
2051,2023-10-22,6,140,13,1,249.0,0
2052,2024-03-23,10,107,25,2,280.63,0
2053,2024-03-31,7,128,16,3,1799.0,5
2054,2024-04-15,12,130,29,1,699.0,5
2055,2023-11-12,10,140,24,2,249.0,20
2056,2023-09-22,2,135,4,2,1099.0,15
2057,2023-11-30,4,108,9,2,1499.0,0
2058,2024-06-03,15,144,38,3,299.0,5
2059,2023-09-02,4,150,10,5,129.0,20
2060,28/06/2024,10,133,26,3,1199.0,15
2061,2023-11-19,15,136,37,1,1399.0,10
2062,2024-08-03,13,114,34,1,4899.0,25
2063,2024-06-15,7,150,16,1,129.0,0
2064,2024-05-08,7,107,17,2,299.0,5
2065,2023-11-18,10,107,24,2,299.0,15
2066,2023-09-07,11,142,27,1,449.0,15
2067,2023-10-19,5,119,11,2,599.0,20
2068,2023-10-19,8,121,19,1,1499.0,15
2069,2023-10-28,6,137,13,3,1799.0,0
2070,2023-10-19,6,129,15,1,2899.0,0
2071,2024-04-06,11,108,27,4,1499.0,5
2072,2024-02-29,6,108,,3,1499.0,0
2073,2023-11-21,6,144,14,1,299.0,20
2074,2024-03-07,14,125,36,1,2199.0,15
2075,2023-11-24,13,119,34,2,599.0,0
2076,2023-12-26,9,145,21,1,159.0,10
2077,2024-01-24,2,148,4,1,139.0,0
2078,2023-12-22,14,112,35,1,79.9,10
2079,2024-05-09,11,116,27,4,1799.0,0
2080,2024-04-26,13,138,32,2,2199.0,25
2081,2023-12-14,15,123,38,2,449.0,15
2082,2024-07-17,15,140,37,1,249.0,10
2083,2024-06-15,4,127,10,1,2599.0,5
2084,2024-06-12,11,126,28,2,2999.0,0
2085,2023-12-23,15,135,38,1,1099.0,20
2086,2024-02-13,15,122,37,1,159.9,0
2087,2023-11-06,11,149,27,1,229.0,15
2088,2024-04-02,12,106,29,2,59.9,0
2089,2024-03-05,6,141,13,2,499.0,0
2090,2023-09-20,11,144,27,1,299.0,25
2091,2024-06-04,2,118,6,2,199.9,5
2092,2024-04-30,2,101,6,3,1899.0,15
2093,2023-11-19,3,121,7,1,1499.0,15
2094,2024-05-10,11,141,28,1,499.0,0
2095,2024-04-26,10,141,25,1,499.0,10
2096,2024-05-13,9,126,21,1,2999.0,15
2097,2023-10-07,10,129,26,4,2899.0,10
2098,2024-02-17,11,145,28,3,137.3,0
2099,2024-07-02,10,142,26,2,449.0,15
2100,2024-06-10,13,107,32,1,299.0,5
2101,2023-11-22,15,140,37,1,249.0,5
2102,2023-12-26,13,120,34,1,999.0,0
2103,2023-10-19,9,125,22,4,2199.0,5
2104,2024-02-04,8,141,19,3,499.0,5
2105,2024-03-03,13,106,32,1,59.9,0
2106,2024-05-02,10,142,26,4,449.0,15
2107,2024-04-21,15,104,37,1,3049.84,0
2108,2024-04-29,14,102,36,2,999.0,20
2109,2024-03-28,6,143,14,1,375.54,5
2110,2024-06-21,4,112,10,1,79.9,0
2111,2023-10-27,4,105,9,1,5499.0,0
2112,2023-11-19,11,125,28,1,2199.0,0
2113,2024-05-30,15,117,39,1,2299.0,0
2114,2024-08-11,99,149,31,1,207.27,0
2115,2023-12-16,15,137,37,1,1799.0,0
2116,2023-12-17,5,139,12,1,599.0,10
2117,2023-11-18,10,129,24,4,2899.0,5
2118,2023-11-01,13,136,32,4,1399.0,10
2119,2024-01-02,12,123,30,1,449.0,10
2120,2024-02-06,3,101,8,1,1899.0,5
2121,2024-07-15,5,105,12,4,5499.0,0
2122,2024-04-25,6,121,13,4,1499.0,0
2123,2024-06-19,3,133,8,1,1199.0,0
2124,2024-02-06,2,111,4,2,149.9,15
2125,2024-06-23,15,115,39,1,2899.0,0
2126,2024-03-01,10,129,25,3,2899.0,10
2127,2024-01-15,5,150,11,1,129.0,25
2128,2024-06-11,3,130,8,4,699.0,20
2129,2024-05-12,13,111,32,1,149.9,10
2130,2023-09-15,15,150,39,4,121.01,5
2131,2023-12-18,1,118,40,1,199.9,0
2132,2023-12-27,14,109,36,1,2299.0,25
2133,2024-01-19,5,111,11,1,149.9,10
2134,2024-06-30, 8 ,136,19,1,1399.0,5
2135,2023-11-20,15,132,38,3,899.0,20
2136,2024-07-09,11,139,28,3,599.0,25
2137,2024-03-03,7,112,17,1,79.9,0
2138,2024-01-02,7,105,17,1,5499.0,15
2139,2024-06-02,9,107,21,1,299.0,25
2140,2024-04-03,11,111,27,1,149.9,0
2141,2024-03-12,14,113,35,2,3499.0,5
2142,2024-08-19,1,120,3,1,999.0,0
2143,2023-10-18,5,142,11,2,449.0,0
2144,2023-11-04,10,108,25,3,1499.0,0
2145,2024-06-16,12,122,29,1,159.9,5
2146,2024-08-19,9,119,21,3,599.0,15
2147,2024-06-02,14,115,36,2,2899.0,15
2148,2024-08-04, 11 ,130,28,4,699.0,5
2149,2023-10-11,11,125,28,1,2042.55,0
2150,2024-06-10,2,115,6,1,2624.22,5
2151,2024-01-08,4,106,10,3,59.9,30
2152,2023-09-26,6,122,15,3,159.9,25
2153,2023-11-23,8,121,18,5,1499.0,0
2154,2023-10-11,12,143,31,1,399.0,
2155,2024-07-23,15,127,37,2,2599.0,0
2156,2023-12-12,10,124,26,1,129.9,10
2157,2024-08-02,12,117,31,2,2299.0,0
2158,2024-05-06,10,125,24,1,2199.0,25
2159,2024-08-22,2,103,5,3,2899.0,20
2160,2024-05-02,2,120,4,5,999.0,25
2161,2023-12-06,9,101,23,3,1899.0,0
2162,2024-05-02,9,150,21,1,129.0,5
2163,2023-12-06,15,113,38,2,3499.0,0
2164,2023-11-11,15,137,38,3,1799.0,0
2165,2023-09-09,15,123,37,3,449.0,0
2166,2024-02-08,14,118,36,2,199.9,5
2167,2023-09-30,2,130,5,2,699.0,5
2168,2023-09-29,12,104,31,2,3299.0,20
2169,2024-08-18,8,121,20,3,1499.0,15
2170,2024-04-18,8,122,19,1,150.15,0
2171,2024-01-17,7,124,16,1,129.9,25
2172,2024-04-11,8,142,20,4,449.0,5
2173,2023-10-25,7,120,17,1,999.0,20
2174,2023-12-07,1,144,2,1,299.0,0
2175,2024-07-16,9,124,23,2,116.82,15
2176,2023-11-16,7,113,16,3,3499.0,20
2177,2024-01-11,12,130,31,2,625.94,15
2178,2024-05-15,7,147,17,1,199.0,5
2179,2024-03-02,1,118,2,1,199.9,20
2180,2024-04-06,13,115,32,1,2899.0,0
2181,2023-11-19,4,122,10,5,159.9,30
2182,2024-08-23,8,126,20,3,2999.0,5
2183,2024-06-21,6,138,14,1,2199.0,5
2184,2024-08-04,7,101,16,3,1899.0,0
2185,2024-06-25,13,129,34,1,2899.0,0
2186,2024-07-13,3,135,8,4,1099.0,0
2187,2024-06-13,8,139,19,2,525.2,0
2188,2024-05-15,5,146,11,2,89.9,10
2189,2023-11-08,7,145,17,1,159.0,10
2190,2024-06-27,12,106,99,4,59.9,5
2191,2024-08-28,11,132,27,1,899.0,15
2192,2024-04-01,8,120,20,5,937.56,30
2193,2024-01-22,13,121,32,1,1499.0,5
2194,2024-02-29,12,130,29,4,699.0,5
2195,2024-03-15,10,128,26,1,1799.0,20
2196,2024-05-28,4,150,9,1,129.0,10
2197,2024-03-05,12,135,31,1,1010.91,15
2198,2024-04-24,1,133,40,2,1199.0,0
2199,2024-05-21,5,143,12,1,399.0,15
2200,2023-09-16,5,149,12,1,195.09,5
2201,2024-04-03,7,142,17,2,449.0,0
2202,2024-06-30,15,135,37,1,1099.0,0
2203,2023-12-16,9,116,21,1,1799.0,0
2204,2024-06-23,15,139,39,4,599.0,25
2205,2023-09-16,8,143,18,2,399.0,10
2206,2024-08-24,8,128,19,1,1799.0,5
2207,2024-08-23,10,119,26,3,599.0,10
2208,2023-11-17,1,148,40,4,139.0,0
2209,2024-07-14,10,123,26,5,449.0,0
2210,2023-09-09,10,103,26,1,2899.0,5
2211,2023-11-25,11,144,27,3,299.0,10
2212,2024-06-21,11,119,27,1,599.0,5
2213,2024-02-14,8,125,19,1,2199.0,0
2214,2023-12-06,4,144,9,3,299.0,0
2215,2024-03-03,10,121,24,1,1332.6,0
2216,2024-03-18,12,130,30,3,699.0,0
2217,2023-10-12,14,150,35,3,129.0,0
2218,2024-06-08,9,134,22,4,199.0,
2219,2023-09-27,10,125,26,2,2199.0,5
2220,2024-06-07,6,115,14,1,2899.0,10
2221,2024-06-25,7,142,16,1,449.0,0
2222,2024-03-21,5,143,11,1,399.0,0
2223,2024-02-01,5,141,12,4,499.0,0
2224,2023-10-17,10,144,26,1,299.0,0
2225,2024-05-11,14,114,36,1,4899.0,5
2226,2024-08-17,15,131,38,2,449.0,
2227,2024-07-15,13,143,32,1,399.0,15
2228,2024-03-17,2,123,4,1,449.0,5
2229,2023-10-05,13,140,32,2,249.0,10
2230,2024-04-05,12,149,29,1,229.0,10
2231,2024-02-02,5,118,11,2,184.36,15
2232,2023-10-29,1,112,3,1,79.9,0
2233,2023-11-17,12,126,29,1,2999.0,
2234,2023-12-27,1,146,3,1,89.9,0
2235,2023-10-05,6,108,14,2,1499.0,15
2236,2024-05-01,10,104,24,1,3299.0,25
2237,2023-11-11,2,110,4,1,6999.0,5
2238,2024-05-29,5,107,11,1,270.31,0
2239,2023-12-10,13,118,33,1,172.65,0
2240,2024-04-03,12,109,29,1,2299.0,0
2241,2024-05-31,2,127,6,2,2599.0,20
2242,2024-05-31,7,145,16,1,159.0,0
2243,2024-04-21,7,131,16,2,449.0,0
2244,2024-06-13,13,119,33,4,599.0,10
2245,2023-12-30,9,122,23,2,159.9,5
2246,2024-05-15,7,116,16,1,1799.0,20
2247,2023-12-19,10,148,26,2,139.0,20
2248,2023-09-11,9,122,21,1,159.9,0
2249,2023-11-15,7,124,16,1,129.9,5
2250,2023-12-26,5,125,12,1,2199.0,0
2251,2024-04-19,8,143,19,1,399.0,5
2252,2024-02-08,8,113,19,2,3499.0,5
2253,2024-08-27,13,107,32,2,299.0,15
2254,2024-05-21,5,141,12,5,499.0,0
2255,2023-11-17,9,111,21,1,149.9,0
2256,2024-05-13,12,136,31,1,1399.0,5
2257,2023-12-14,10,110,24,1,6999.0,0
2258,2023-09-11,1,143,2,1,399.0,0
2259,2023-12-08,11,107,28,2,299.0,0
2260,2024-06-13,7,146,16,3,89.9,15
2261,2024-02-17,2,120,5,1,999.0,0
2262,2023-09-16,7,121,16,1,1499.0,20
2263,2024-04-04,6,122,13,1,159.9,5
2264,2024-02-04,1,118,1,3,199.9,5
2265,2024-04-05,5,144,12,1,299.0,0
2266,2024-04-10,2,133,6,1,1199.0,0
2267,2024-04-29,12,148,29,2,139.0,0
2268,2023-11-05,9,118,23,2,199.9,10
2269,2024-02-04,12,124,31,1,129.9,20
2270,2024-04-01,3,113,7,1,3499.0,10
2271,2023-10-15,15,146,37,1,89.9,20
2272,2023-12-11,12,150,29,2,129.0,5
2273,2023-09-25,5,127,12,5,2599.0,5
2274,2023-11-09,12,133,29,1,1199.0,0
2275,2024-06-19,10,114,24,4,4899.0,10
2276,2024-06-20,1,122,3,3,159.9,30
2277,2023-11-25,10,139,25,2,599.0,25
2278,2024-04-26,11,103,27,1,2505.5,10
2279,2024-07-01,6,140,13,1,249.0,10
2280,2023-12-29,1,111,40,1,149.9,10
2281,2024-08-11,7,125,16,2,2199.0,0
2282,2024-03-19,10,126,25,1,2999.0,5
2283,2024-06-30,3,130,8,1,699.0,10
2284,2024-06-01,15,124,38,1,129.9,0
2285,2024-07-02,6,111,13,1,149.9,0
2286,2024-08-12,10,116,24,3,1531.57,15
2287,2024-08-15,8,121,19,1,1499.0,5
2288,2024-07-18,4,112,9,1,74.27,0
2289,2024-04-18,15,110,38,1,6999.0,0
2290,2024-06-13,1,103,1,3,2899.0,5
2291,2024-07-04,7,131,16,5,449.0,5
2292,2024-05-29,12,105,30,3,5499.0,15
2293,2024-01-24,7,123,17,2,449.0,30
2294,2023-09-01,1,136,2,2,1399.0,5
2295,2023-11-13,1,146,3,4,89.9,5
2296,2024-04-06,10,105,26,1,5499.0,10
2297,2023-10-12,3,105,8,1,5499.0,15
2298,2023-09-29,5,144,11,2,299.0,10
2299,2023-11-22,9,134,23,2,182.32,0
2300,2023-12-27,14,149,36,1,215.03,0
2301,2023-11-02,11,107,27,4,299.0,5
2302,2023-11-29,7,129,17,1,2659.34,5
2303,2024-05-25,2,122,6,1,159.9,5
2304,2024-08-29,4,140,10,1,249.0,5
2305,2024-07-29,4,115,10,5,2899.0,0
2306,2024-01-19,6,111,13,1,149.9,20
2307,2024-04-01,7,136,17,1,1399.0,5
2308,2023-12-26,11,122,28,1,143.52,0
2309,2023-11-11,14,126,36,2,2999.0,0
2310,2023-11-20,13,126,32,1,2999.0,0
2311,2024-06-02,8,118,18,1,199.9,25
2312,2023-10-02,9,115,23,1,2899.0,20
2313,2023-11-25,15,145,37,1,159.0,25
2314,2023-11-12,13,138,32,5,2199.0,10
2315,2024-04-17,12,141,31,1,499.0,20
2316,2023-10-06,13,149,34,1,229.0,10
2317,2024-06-20,15,106,37,2,59.9,5
2318,2024-06-19,8,124,20,1,129.9,0
2319,2024-08-13,9,141,22,1,499.0,0
2320,2024-06-25,14,126,35,1,2999.0,5
2321,2024-01-15,10,111,26,2,149.9,0
2322,2024-08-21,9,105,21,1,4800.36,5
